,dealer_card,dealer_value,dealer_bust,init_hand,hit,result,outcome
4957,2,20,0,14,1,1.0,1
4958,3,19,0,8,2,1.0,1
4959,7,17,0,18,2,-1.0,0
4960,Q,17,0,12,1,-1.0,0
4961,2,17,0,20,0,1.0,0
4962,J,24,1,21,0,1.0,0
4963,10,19,0,15,3,-1.0,0
4964,4,19,0,18,1,-1.0,0
4965,Q,22,1,13,1,-1.0,0
4966,K,19,0,20,1,-1.0,0
4967,5,23,1,15,2,-1.0,0
4968,J,26,1,15,2,-1.0,0
4969,K,18,0,15,1,-1.0,0
4970,3,26,1,16,2,-1.0,0
4971,8,18,0,17,3,-1.0,0
4972,10,20,0,15,2,-1.0,0
4973,5,21,0,8,2,-1.0,0
4974,2,25,1,12,2,-1.0,0
4975,8,18,0,8,1,-1.0,0
4976,8,21,0,12,1,-1.0,0
4977,3,17,0,13,1,-1.0,0
4978,3,21,0,12,2,-1.0,0
4979,7,20,0,15,1,-1.0,0
4980,9,21,0,11,3,-1.0,0
4981,Q,17,0,20,2,-1.0,0
4982,2,22,1,11,2,-1.0,0
4983,3,20,0,6,2,1.0,1
4984,Q,25,1,21,0,1.0,0
4985,8,22,1,20,1,-1.0,0
4986,J,23,1,12,3,-1.0,0
4987,Q,24,1,16,1,1.0,1
4988,10,21,0,18,0,-1.0,1
4989,Q,21,0,6,0,-1.0,1
4990,A,19,0,18,1,-1.0,0
4991,K,20,0,19,1,-1.0,0
4992,A,21,0,14,0,-1.0,1
4993,9,19,0,5,2,-1.0,0
4994,7,23,1,15,1,-1.0,0
4995,5,23,1,11,1,1.0,1
4996,5,25,1,6,3,-1.0,0
4997,A,20,0,20,1,-1.0,0
4998,8,18,0,21,0,1.0,0
4999,Q,21,0,16,0,-1.0,1
5000,2,22,1,20,1,-1.0,0
5001,6,19,0,5,3,-1.0,0
5002,K,22,1,20,1,-1.0,0
5003,A,20,0,16,2,1.0,1
5004,9,19,0,15,1,1.0,1
5005,A,20,0,15,1,-1.0,0
5006,K,19,0,12,0,-1.0,1
5007,3,21,0,11,2,-1.0,0
5008,10,25,1,14,1,1.0,1
5009,2,19,0,12,2,-1.0,0
5010,9,25,1,6,2,-1.0,0
5011,K,20,0,15,1,1.0,1
5012,4,22,1,16,1,-1.0,0
5013,3,17,0,4,2,1.0,1
5014,J,20,0,12,0,-1.0,1
5015,10,19,0,17,1,-1.0,0
5016,K,17,0,14,2,1.0,1
5017,4,20,0,17,1,-1.0,0
5018,9,19,0,20,1,-1.0,0
5019,4,24,1,16,2,-1.0,0
5020,K,22,1,21,0,1.0,0
5021,6,21,0,17,3,-1.0,0
5022,2,21,0,11,3,-1.0,0
5023,10,17,0,7,2,-1.0,0
5024,3,24,1,13,1,-1.0,0
5025,K,17,0,15,1,1.0,1
5026,4,24,1,8,2,-1.0,0
5027,3,23,1,19,1,1.0,1
5028,3,25,1,12,1,-1.0,0
5029,J,20,0,19,1,-1.0,0
5030,8,18,0,19,1,-1.0,0
5031,7,21,0,8,2,-1.0,0
5032,4,22,1,19,1,-1.0,0
5033,8,17,0,14,1,-1.0,0
5034,7,24,1,8,2,-1.0,0
5035,3,22,1,6,2,1.0,1
5036,7,18,0,13,1,-1.0,0
5037,10,24,1,7,3,1.0,1
5038,J,19,0,12,2,-1.0,0
5039,2,24,1,13,1,-1.0,0
5040,Q,20,0,17,1,-1.0,0
5041,K,20,0,21,0,1.0,0
5042,9,21,0,13,1,-1.0,0
5043,10,20,0,16,2,-1.0,0
5044,5,18,0,12,2,-1.0,0
5045,4,22,1,16,2,-1.0,0
5046,5,20,0,11,2,-1.0,0
5047,A,20,0,13,3,-1.0,0
5048,K,20,0,12,0,-1.0,1
5049,Q,19,0,20,1,1.0,1
5050,2,23,1,21,0,1.0,0
5051,8,18,0,14,1,-1.0,0
5052,K,21,0,17,1,-1.0,0
5053,2,26,1,20,0,1.0,0
5054,6,23,1,15,1,-1.0,0
5055,10,18,0,19,1,-1.0,0
5056,4,20,0,19,1,-1.0,0
5057,8,18,0,17,1,1.0,1
5058,J,19,0,15,1,-1.0,0
5059,2,20,0,19,0,-1.0,1
5060,9,19,0,12,0,-1.0,1
5061,7,17,0,10,2,-1.0,0
5062,J,20,0,9,1,-1.0,0
5063,6,26,1,7,2,1.0,1
5064,8,21,0,18,3,-1.0,0
5065,K,18,0,17,2,-1.0,0
5066,J,19,0,17,2,1.0,1
5067,J,20,0,20,1,1.0,1
5068,9,21,0,20,1,-1.0,0
5069,2,22,1,17,2,-1.0,0
5070,6,18,0,20,1,-1.0,0
5071,9,19,0,10,2,-1.0,0
5072,8,19,0,14,1,-1.0,0
5073,9,23,1,11,2,-1.0,0
5074,A,21,0,8,0,-1.0,1
5075,K,24,1,15,2,-1.0,0
5076,5,18,0,10,1,1.0,1
5077,Q,20,0,12,0,-1.0,1
5078,7,17,0,14,2,-1.0,0
5079,A,18,0,17,1,-1.0,0
5080,3,21,0,10,3,-1.0,0
5081,8,18,0,20,1,1.0,1
5082,5,21,0,9,2,-1.0,0
5083,A,19,0,12,0,-1.0,1
5084,4,22,1,12,1,-1.0,0
5085,9,23,1,10,2,-1.0,0
5086,Q,17,0,21,0,1.0,0
5087,6,26,1,20,1,-1.0,0
5088,Q,20,0,18,1,-1.0,0
5089,A,21,0,12,0,-1.0,1
5090,6,17,0,20,1,-1.0,0
5091,3,20,0,12,1,-1.0,0
5092,9,17,0,15,3,1.0,1
5093,J,17,0,17,1,-1.0,0
5094,8,23,1,16,1,-1.0,0
5095,K,19,0,17,1,1.0,1
5096,J,19,0,5,1,-1.0,0
5097,J,18,0,17,1,-1.0,0
5098,4,19,0,19,1,1.0,1
5099,5,17,0,15,1,-1.0,0
5100,A,17,0,16,1,-1.0,0
5101,10,20,0,20,1,-1.0,0
5102,9,19,0,16,1,-1.0,0
5103,A,19,0,21,0,1.0,0
5104,5,25,1,20,1,-1.0,0
5105,10,17,0,16,1,-1.0,0
5106,6,21,0,5,3,-1.0,0
5107,K,21,0,13,0,-1.0,1
5108,A,18,0,18,3,-1.0,0
5109,4,17,0,7,2,-1.0,0
5110,7,17,0,7,3,1.0,1
5111,5,22,1,12,2,-1.0,0
5112,9,20,0,15,1,-1.0,0
5113,9,18,0,13,1,-1.0,0
5114,3,18,0,15,1,-1.0,0
5115,2,19,0,14,1,-1.0,0
5116,K,20,0,16,1,-1.0,0
5117,J,17,0,13,1,1.0,1
5118,2,22,1,8,2,-1.0,0
5119,10,23,1,13,1,-1.0,0
5120,6,24,1,18,2,-1.0,0
5121,A,19,0,12,0,-1.0,1
5122,4,20,0,16,3,-1.0,0
5123,A,23,1,16,1,-1.0,0
5124,8,20,0,12,1,1.0,1
5125,A,17,0,10,2,-1.0,0
5126,K,18,0,12,2,-1.0,0
5127,8,18,0,8,2,1.0,1
5128,8,17,0,21,0,1.0,0
5129,2,24,1,21,0,1.0,0
5130,3,19,0,12,3,1.0,1
5131,8,18,0,7,2,-1.0,0
5132,5,17,0,15,2,-1.0,0
5133,J,20,0,19,2,-1.0,0
5134,6,26,1,16,2,-1.0,0
5135,K,18,0,19,1,-1.0,0
5136,7,18,0,10,2,-1.0,0
5137,2,22,1,9,2,-1.0,0
5138,K,21,0,13,0,-1.0,1
5139,A,20,0,15,2,-1.0,0
5140,7,23,1,20,1,1.0,1
5141,A,21,0,8,0,-1.0,1
5142,K,21,0,11,2,-1.0,0
5143,J,21,0,16,0,-1.0,1
5144,J,21,0,17,0,-1.0,1
5145,7,20,0,10,2,-1.0,0
5146,3,26,1,19,1,-1.0,0
5147,J,26,1,18,1,-1.0,0
5148,5,18,0,21,0,1.0,0
5149,9,20,0,18,1,-1.0,0
5150,A,21,0,16,0,-1.0,1
5151,J,18,0,20,1,-1.0,0
5152,9,26,1,14,3,-1.0,0
5153,Q,26,1,15,1,-1.0,0
5154,A,18,0,15,2,-1.0,0
5155,4,24,1,13,3,1.0,1
5156,8,22,1,15,2,-1.0,0
5157,K,18,0,7,2,-1.0,0
5158,8,18,0,16,2,-1.0,0
5159,5,21,0,10,2,-1.0,0
5160,J,22,1,16,1,1.0,1
5161,6,26,1,20,0,1.0,0
5162,A,17,0,16,2,-1.0,0
5163,9,18,0,16,1,1.0,1
5164,4,19,0,9,2,1.0,1
5165,7,23,1,13,3,-1.0,0
5166,Q,22,1,16,1,-1.0,0
5167,6,17,0,13,1,-1.0,0
5168,2,17,0,21,0,1.0,0
5169,3,18,0,16,3,-1.0,0
5170,A,21,0,17,0,-1.0,1
5171,9,18,0,19,2,-1.0,0
5172,K,19,0,15,1,-1.0,0
5173,3,21,0,15,2,0.0,1
5174,9,23,1,12,2,1.0,1
5175,Q,19,0,14,2,-1.0,0
5176,Q,21,0,19,0,-1.0,1
5177,5,17,0,10,2,1.0,1
5178,A,19,0,17,2,-1.0,0
5179,J,20,0,13,0,-1.0,1
5180,8,19,0,21,0,1.0,0
5181,4,20,0,15,2,-1.0,0
5182,9,22,1,8,4,-1.0,0
5183,J,24,1,21,0,1.0,0
5184,Q,19,0,19,1,-1.0,0
5185,4,23,1,20,1,-1.0,0
5186,J,17,0,20,1,-1.0,0
5187,7,17,0,15,3,-1.0,0
5188,K,23,1,20,1,-1.0,0
5189,7,21,0,14,3,-1.0,0
5190,2,22,1,20,1,-1.0,0
5191,6,23,1,17,1,-1.0,0
5192,J,22,1,13,3,1.0,1
5193,Q,26,1,19,1,-1.0,0
5194,7,17,0,9,2,-1.0,0
5195,K,20,0,17,1,-1.0,0
5196,10,20,0,13,0,-1.0,1
5197,2,21,0,13,3,-1.0,0
5198,3,20,0,12,1,-1.0,0
5199,9,19,0,13,0,-1.0,1
5200,4,19,0,21,0,1.0,0
5201,K,18,0,13,1,1.0,1
5202,3,23,1,13,1,-1.0,0
5203,6,18,0,12,2,-1.0,0
5204,A,26,1,12,1,1.0,1
5205,6,17,0,17,1,1.0,1
5206,2,24,1,8,2,-1.0,0
5207,10,17,0,12,4,-1.0,0
5208,J,17,0,14,2,-1.0,0
5209,2,22,1,16,1,1.0,1
5210,3,23,1,10,2,-1.0,0
5211,K,26,1,14,2,-1.0,0
5212,3,17,0,11,2,-1.0,0
5213,5,18,0,16,2,-1.0,0
5214,Q,17,0,12,2,1.0,1
5215,K,20,0,15,1,-1.0,0
5216,Q,17,0,16,1,-1.0,0
5217,K,18,0,20,1,1.0,1
5218,5,22,1,7,2,-1.0,0
5219,A,20,0,20,1,-1.0,0
5220,K,21,0,17,0,-1.0,1
5221,2,24,1,13,1,1.0,1
5222,4,24,1,15,1,-1.0,0
5223,4,20,0,5,2,1.0,1
5224,A,21,0,9,0,-1.0,1
5225,4,23,1,19,1,-1.0,0
5226,J,20,0,11,2,-1.0,0
5227,K,20,0,16,1,1.0,1
5228,Q,20,0,17,2,-1.0,0
5229,7,23,1,20,1,-1.0,0
5230,J,20,0,17,1,-1.0,0
5231,8,20,0,12,2,-1.0,0
5232,J,19,0,10,2,-1.0,0
5233,J,19,0,13,0,-1.0,1
5234,7,26,1,7,4,-1.0,0
5235,4,17,0,6,2,1.0,1
5236,4,21,0,21,0,0.0,0
5237,4,23,1,14,1,-1.0,0
5238,6,23,1,16,2,-1.0,0
5239,A,17,0,21,0,1.0,0
5240,3,17,0,16,1,-1.0,0
5241,8,24,1,21,0,1.0,0
5242,5,22,1,5,3,-1.0,0
5243,8,25,1,13,1,-1.0,0
5244,9,21,0,14,2,-1.0,0
5245,7,24,1,19,3,-1.0,0
5246,6,23,1,17,3,-1.0,0
5247,A,19,0,13,1,1.0,1
5248,5,17,0,19,1,-1.0,0
5249,8,18,0,13,3,-1.0,0
5250,2,19,0,9,3,1.0,1
5251,10,18,0,11,1,1.0,1
5252,2,22,1,11,1,1.0,1
5253,A,17,0,15,1,-1.0,0
5254,J,19,0,17,1,-1.0,0
5255,4,24,1,20,1,-1.0,0
5256,J,18,0,13,1,1.0,1
5257,J,21,0,12,0,-1.0,1
5258,4,24,1,15,2,-1.0,0
5259,A,24,1,14,3,-1.0,0
5260,6,23,1,21,0,1.0,0
5261,A,25,1,20,1,-1.0,0
5262,4,21,0,16,1,-1.0,0
5263,8,18,0,18,1,-1.0,0
5264,8,23,1,11,1,1.0,1
5265,8,18,0,9,2,-1.0,0
5266,7,17,0,12,1,1.0,1
5267,9,19,0,14,1,-1.0,0
5268,6,19,0,19,1,-1.0,0
5269,K,18,0,14,1,-1.0,0
5270,K,25,1,11,3,-1.0,0
5271,10,21,0,16,0,-1.0,1
5272,K,21,0,10,0,-1.0,1
5273,2,20,0,15,3,1.0,1
5274,J,21,0,21,0,0.0,0
5275,9,17,0,19,1,-1.0,0
5276,8,18,0,17,1,1.0,1
5277,2,23,1,20,1,-1.0,0
5278,Q,18,0,11,1,1.0,1
5279,6,20,0,17,2,-1.0,0
5280,K,20,0,19,1,-1.0,0
5281,7,19,0,13,2,-1.0,0
5282,2,17,0,14,2,-1.0,0
5283,A,21,0,14,0,-1.0,1
5284,10,17,0,14,1,-1.0,0
5285,J,20,0,13,0,-1.0,1
5286,A,18,0,18,1,-1.0,0
5287,2,20,0,4,1,1.0,1
5288,10,24,1,17,2,-1.0,0
5289,4,25,1,10,1,1.0,1
5290,10,19,0,16,1,1.0,1
5291,8,17,0,16,2,-1.0,0
5292,3,25,1,8,3,-1.0,0
5293,10,20,0,13,0,-1.0,1
5294,6,18,0,18,1,-1.0,0
5295,4,22,1,13,1,-1.0,0
5296,4,21,0,20,1,-1.0,0
5297,J,19,0,20,1,-1.0,0
5298,10,24,1,20,1,-1.0,0
5299,10,20,0,20,1,-1.0,0
5300,A,19,0,13,1,1.0,1
5301,2,17,0,8,2,-1.0,0
5302,4,19,0,16,2,-1.0,0
5303,9,21,0,17,2,0.0,1
5304,9,19,0,15,1,-1.0,0
5305,4,17,0,19,1,-1.0,0
5306,7,21,0,18,1,-1.0,0
5307,9,17,0,13,2,-1.0,0
5308,7,17,0,12,1,-1.0,0
5309,9,21,0,13,4,-1.0,0
5310,9,19,0,18,1,-1.0,0
5311,K,21,0,20,0,-1.0,1
5312,2,21,0,14,2,-1.0,0
5313,K,21,0,7,0,-1.0,1
5314,2,25,1,18,1,-1.0,0
5315,8,18,0,17,1,-1.0,0
5316,6,19,0,8,2,-1.0,0
5317,K,18,0,20,1,-1.0,0
5318,4,23,1,16,1,-1.0,0
5319,8,18,0,18,1,-1.0,0
5320,9,19,0,7,2,-1.0,0
5321,2,18,0,12,1,-1.0,0
5322,6,21,0,18,3,-1.0,0
5323,6,21,0,13,3,-1.0,0
5324,3,20,0,9,2,-1.0,0
5325,4,24,1,13,1,1.0,1
5326,K,21,0,20,1,-1.0,0
5327,7,17,0,20,1,1.0,1
5328,3,22,1,12,1,1.0,1
5329,Q,20,0,15,1,-1.0,0
5330,7,22,1,16,2,-1.0,0
5331,4,19,0,12,2,-1.0,0
5332,4,20,0,21,0,1.0,0
5333,7,17,0,14,2,-1.0,0
5334,10,20,0,11,2,-1.0,0
5335,Q,17,0,17,1,-1.0,0
5336,K,20,0,14,0,-1.0,1
5337,5,20,0,7,3,-1.0,0
5338,J,26,1,6,2,-1.0,0
5339,2,20,0,13,2,-1.0,0
5340,10,19,0,15,1,-1.0,0
5341,3,19,0,19,1,1.0,1
5342,9,17,0,20,1,-1.0,0
5343,Q,18,0,11,3,1.0,1
5344,J,19,0,16,1,-1.0,0
5345,3,17,0,13,1,-1.0,0
5346,3,22,1,19,1,-1.0,0
5347,7,18,0,4,1,1.0,1
5348,10,18,0,18,1,-1.0,0
5349,7,26,1,20,0,1.0,0
5350,7,21,0,19,1,-1.0,0
5351,7,17,0,12,2,-1.0,0
5352,4,24,1,13,3,-1.0,0
5353,3,24,1,15,3,-1.0,0
5354,J,23,1,16,2,1.0,1
5355,6,20,0,18,1,-1.0,0
5356,A,23,1,17,1,-1.0,0
5357,4,19,0,12,2,-1.0,0
5358,5,17,0,17,1,-1.0,0
5359,4,26,1,12,2,-1.0,0
5360,A,21,0,19,0,-1.0,1
5361,A,21,0,9,0,-1.0,1
5362,7,22,1,18,2,1.0,1
5363,2,21,0,18,2,-1.0,0
5364,3,19,0,12,2,-1.0,0
5365,3,22,1,18,2,-1.0,0
5366,8,26,1,19,1,-1.0,0
5367,6,23,1,12,2,-1.0,0
5368,7,21,0,16,3,-1.0,0
5369,2,22,1,13,1,-1.0,0
5370,3,22,1,12,3,-1.0,0
5371,J,20,0,15,1,1.0,1
5372,4,23,1,15,1,1.0,1
5373,J,22,1,17,2,1.0,1
5374,6,17,0,7,3,-1.0,0
5375,10,21,0,14,0,-1.0,1
5376,6,23,1,14,2,-1.0,0
5377,4,23,1,21,0,1.0,0
5378,A,24,1,7,2,-1.0,0
5379,K,19,0,5,3,-1.0,0
5380,7,20,0,14,2,-1.0,0
5381,6,26,1,20,1,-1.0,0
5382,Q,17,0,20,1,-1.0,0
5383,6,21,0,21,0,0.0,0
5384,9,19,0,20,1,-1.0,0
5385,Q,21,0,15,2,-1.0,0
5386,2,22,1,15,1,-1.0,0
5387,3,18,0,10,2,-1.0,0
5388,4,25,1,12,3,-1.0,0
5389,8,23,1,13,2,-1.0,0
5390,K,21,0,21,0,0.0,0
5391,2,18,0,11,2,-1.0,0
5392,8,19,0,12,0,-1.0,1
5393,A,17,0,14,2,-1.0,0
5394,3,23,1,13,2,-1.0,0
5395,10,20,0,19,1,-1.0,0
5396,9,18,0,12,0,-1.0,1
5397,A,21,0,19,0,-1.0,1
5398,6,17,0,14,1,-1.0,0
5399,3,24,1,17,1,1.0,1
5400,4,22,1,14,2,-1.0,0
5401,J,19,0,12,0,-1.0,1
5402,A,18,0,13,2,-1.0,0
5403,K,20,0,16,1,-1.0,0
5404,8,21,0,16,1,-1.0,0
5405,2,22,1,17,3,-1.0,0
5406,2,20,0,16,1,-1.0,0
5407,Q,22,1,14,2,-1.0,0
5408,4,23,1,7,3,-1.0,0
5409,5,23,1,11,2,1.0,1
5410,9,22,1,12,3,-1.0,0
5411,J,18,0,7,1,-1.0,0
5412,A,21,0,16,0,-1.0,1
5413,J,21,0,19,0,-1.0,1
5414,8,19,0,17,1,-1.0,0
5415,4,20,0,19,2,-1.0,0
5416,K,17,0,14,1,-1.0,0
5417,9,19,0,5,2,1.0,1
5418,K,17,0,8,4,-1.0,0
5419,4,21,0,18,1,-1.0,0
5420,4,25,1,12,2,-1.0,0
5421,7,24,1,18,2,-1.0,0
5422,A,21,0,12,0,-1.0,1
5423,8,21,0,16,2,-1.0,0
5424,7,19,0,8,2,-1.0,0
5425,J,20,0,14,0,-1.0,1
5426,9,20,0,12,4,-1.0,0
5427,K,20,0,8,3,-1.0,0
5428,8,23,1,12,2,-1.0,0
5429,10,20,0,16,2,-1.0,0
5430,6,25,1,16,2,-1.0,0
5431,7,20,0,9,3,-1.0,0
5432,4,22,1,20,1,-1.0,0
5433,9,19,0,18,1,-1.0,0
5434,J,19,0,12,3,-1.0,0
5435,Q,22,1,16,2,-1.0,0
5436,8,21,0,7,2,-1.0,0
5437,2,20,0,20,2,1.0,1
5438,3,18,0,18,3,-1.0,0
5439,5,24,1,10,2,1.0,1
5440,7,17,0,14,3,-1.0,0
5441,7,18,0,18,1,-1.0,0
5442,2,24,1,13,2,-1.0,0
5443,J,20,0,12,0,-1.0,1
5444,2,18,0,16,1,-1.0,0
5445,7,18,0,12,1,-1.0,0
5446,3,21,0,10,2,-1.0,0
5447,Q,17,0,16,1,-1.0,0
5448,2,19,0,11,1,1.0,1
5449,J,25,1,21,0,1.0,0
5450,3,24,1,13,2,-1.0,0
5451,3,23,1,13,2,-1.0,0
5452,10,19,0,8,2,-1.0,0
5453,A,20,0,16,1,1.0,1
5454,8,18,0,19,2,-1.0,0
5455,A,18,0,20,1,-1.0,0
5456,A,17,0,9,3,-1.0,0
5457,2,23,1,12,2,-1.0,0
5458,10,21,0,11,0,-1.0,1
5459,10,21,0,15,0,-1.0,1
5460,10,20,0,12,0,-1.0,1
5461,10,22,1,17,2,-1.0,0
5462,7,19,0,15,4,-1.0,0
5463,K,21,0,7,3,-1.0,0
5464,10,17,0,15,2,-1.0,0
5465,4,24,1,10,2,-1.0,0
5466,2,24,1,19,1,-1.0,0
5467,7,17,0,9,2,1.0,1
5468,8,22,1,13,1,-1.0,0
5469,4,21,0,14,2,-1.0,0
5470,Q,20,0,9,2,-1.0,0
5471,J,18,0,13,2,-1.0,0
5472,A,21,0,5,0,-1.0,1
5473,7,18,0,15,1,-1.0,0
5474,Q,20,0,20,1,-1.0,0
5475,6,22,1,14,2,-1.0,0
5476,9,18,0,14,3,-1.0,0
5477,6,19,0,9,4,0.0,1
5478,5,23,1,8,3,-1.0,0
5479,J,17,0,12,3,-1.0,0
5480,6,20,0,19,3,-1.0,0
5481,K,22,1,20,1,-1.0,0
5482,9,18,0,15,1,1.0,1
5483,5,18,0,16,2,-1.0,0
5484,10,20,0,14,0,-1.0,1
5485,9,19,0,16,1,-1.0,0
5486,3,17,0,10,1,1.0,1
5487,9,19,0,15,1,-1.0,0
5488,8,21,0,17,2,-1.0,0
5489,A,21,0,4,0,-1.0,1
5490,Q,20,0,21,0,1.0,0
5491,2,17,0,11,2,-1.0,0
5492,3,17,0,12,3,-1.0,0
5493,9,23,1,15,1,1.0,1
5494,9,23,1,19,1,-1.0,0
5495,K,21,0,12,0,-1.0,1
5496,3,20,0,15,2,-1.0,0
5497,7,25,1,18,1,-1.0,0
5498,3,20,0,13,1,-1.0,0
5499,A,20,0,20,1,-1.0,0
5500,4,22,1,16,1,-1.0,0
5501,K,20,0,21,0,1.0,0
5502,3,26,1,7,2,-1.0,0
5503,3,25,1,20,0,1.0,0
5504,10,25,1,20,1,-1.0,0
5505,4,21,0,10,3,-1.0,0
5506,6,17,0,21,0,1.0,0
5507,9,18,0,19,2,-1.0,0
5508,9,22,1,16,1,-1.0,0
5509,5,26,1,13,1,-1.0,0
5510,2,26,1,13,1,-1.0,0
5511,J,19,0,11,3,-1.0,0
5512,4,19,0,11,1,1.0,1
5513,9,20,0,13,0,-1.0,1
5514,2,18,0,9,2,-1.0,0
5515,7,22,1,13,2,-1.0,0
5516,A,18,0,11,3,-1.0,0
5517,4,18,0,13,2,-1.0,0
5518,9,17,0,15,2,-1.0,0
5519,A,17,0,9,3,-1.0,0
5520,2,24,1,16,1,-1.0,0
5521,K,20,0,12,0,-1.0,1
5522,5,25,1,11,3,-1.0,0
5523,A,20,0,15,1,-1.0,0
5524,Q,19,0,4,2,-1.0,0
5525,K,22,1,20,1,-1.0,0
5526,9,17,0,18,1,-1.0,0
5527,3,17,0,21,0,1.0,0
5528,7,26,1,14,1,-1.0,0
5529,3,18,0,16,1,-1.0,0
5530,4,19,0,12,2,-1.0,0
5531,A,18,0,14,3,-1.0,0
5532,6,17,0,20,1,-1.0,0
5533,4,17,0,21,0,1.0,0
5534,2,21,0,13,4,-1.0,0
5535,8,18,0,7,2,-1.0,0
5536,K,20,0,12,0,-1.0,1
5537,5,17,0,13,2,-1.0,0
5538,3,19,0,15,3,-1.0,0
5539,Q,20,0,20,1,-1.0,0
5540,K,21,0,8,0,-1.0,1
5541,7,22,1,15,2,-1.0,0
5542,9,18,0,7,2,-1.0,0
5543,8,19,0,20,1,-1.0,0
5544,Q,21,0,16,0,-1.0,1
5545,6,17,0,20,1,-1.0,0
5546,Q,23,1,13,1,-1.0,0
5547,9,17,0,13,2,-1.0,0
5548,8,18,0,8,2,-1.0,0
5549,Q,21,0,7,0,-1.0,1
5550,10,20,0,12,0,-1.0,1
5551,3,19,0,15,1,-1.0,0
5552,10,21,0,19,0,-1.0,1
5553,J,20,0,8,3,-1.0,0
5554,J,26,1,13,1,-1.0,0
5555,5,24,1,16,1,-1.0,0
5556,7,23,1,8,4,-1.0,0
5557,10,21,0,21,0,0.0,0
5558,6,21,0,13,1,-1.0,0
5559,4,20,0,21,0,1.0,0
5560,9,19,0,14,1,-1.0,0
5561,J,21,0,17,1,-1.0,0
5562,7,17,0,13,3,1.0,1
5563,10,20,0,13,1,-1.0,0
5564,4,23,1,15,2,-1.0,0
5565,5,22,1,16,1,-1.0,0
5566,5,25,1,16,4,-1.0,0
5567,6,21,0,16,2,-1.0,0
5568,3,22,1,18,1,-1.0,0
5569,10,20,0,7,3,-1.0,0
5570,A,23,1,9,4,1.0,1
5571,8,17,0,16,2,-1.0,0
5572,10,18,0,20,1,-1.0,0
5573,6,17,0,17,1,1.0,1
5574,Q,23,1,15,1,-1.0,0
5575,4,24,1,16,1,-1.0,0
5576,5,18,0,19,1,1.0,1
5577,5,23,1,20,1,-1.0,0
5578,5,19,0,9,2,-1.0,0
5579,K,20,0,18,1,-1.0,0
5580,7,17,0,18,2,-1.0,0
5581,J,21,0,17,1,-1.0,0
5582,A,17,0,19,1,-1.0,0
5583,10,18,0,16,1,-1.0,0
5584,5,18,0,15,1,1.0,1
5585,4,24,1,13,1,-1.0,0
5586,Q,23,1,14,3,1.0,1
5587,K,19,0,16,2,-1.0,0
5588,K,19,0,16,2,-1.0,0
5589,8,18,0,11,2,-1.0,0
5590,K,20,0,15,2,-1.0,0
5591,10,26,1,6,4,1.0,1
5592,4,23,1,21,0,1.0,0
5593,4,24,1,13,1,-1.0,0
5594,5,22,1,16,2,-1.0,0
5595,5,22,1,20,1,-1.0,0
5596,10,17,0,14,1,-1.0,0
5597,7,17,0,21,0,1.0,0
5598,9,17,0,13,1,1.0,1
5599,3,20,0,16,2,-1.0,0
5600,2,21,0,19,1,-1.0,0
5601,2,20,0,14,2,-1.0,0
5602,K,22,1,6,2,-1.0,0
5603,6,17,0,12,3,-1.0,0
5604,Q,20,0,12,0,-1.0,1
5605,7,24,1,19,1,1.0,1
5606,9,26,1,17,1,-1.0,0
5607,8,17,0,17,1,-1.0,0
5608,2,21,0,21,0,0.0,0
5609,A,20,0,12,0,-1.0,1
5610,A,21,0,16,0,-1.0,1
5611,10,20,0,12,0,-1.0,1
5612,5,20,0,10,2,-1.0,0
5613,2,23,1,18,1,-1.0,0
5614,8,21,0,20,1,-1.0,0
5615,5,22,1,15,1,-1.0,0
5616,J,23,1,12,1,1.0,1
5617,7,18,0,20,1,-1.0,0
5618,3,17,0,13,4,-1.0,0
5619,10,20,0,17,1,-1.0,0
5620,K,17,0,18,1,-1.0,0
5621,J,20,0,8,2,-1.0,0
5622,7,20,0,20,1,-1.0,0
5623,7,21,0,9,2,-1.0,0
5624,A,19,0,18,1,1.0,1
5625,4,17,0,19,1,-1.0,0
5626,J,23,1,20,1,-1.0,0
5627,8,18,0,16,2,-1.0,0
5628,10,17,0,16,1,-1.0,0
5629,K,21,0,13,0,-1.0,1
5630,6,23,1,13,2,1.0,1
5631,J,22,1,11,2,1.0,1
5632,J,20,0,18,2,-1.0,0
5633,7,18,0,11,1,-1.0,0
5634,A,20,0,15,1,-1.0,0
5635,8,22,1,13,1,1.0,1
5636,9,19,0,14,1,-1.0,0
5637,Q,17,0,14,1,-1.0,0
5638,9,23,1,8,2,-1.0,0
5639,2,22,1,12,2,-1.0,0
5640,5,20,0,11,1,1.0,1
5641,K,22,1,11,3,-1.0,0
5642,9,20,0,11,1,1.0,1
5643,K,21,0,11,2,-1.0,0
5644,Q,20,0,16,1,-1.0,0
5645,7,21,0,20,2,-1.0,0
5646,Q,21,0,7,0,-1.0,1
5647,4,18,0,10,3,-1.0,0
5648,4,22,1,17,1,-1.0,0
5649,K,24,1,19,1,-1.0,0
5650,10,25,1,17,1,-1.0,0
5651,10,24,1,12,1,-1.0,0
5652,3,17,0,14,1,-1.0,0
5653,2,20,0,18,1,-1.0,0
5654,2,23,1,5,2,-1.0,0
5655,2,22,1,20,0,1.0,0
5656,10,24,1,21,0,1.0,0
5657,10,24,1,17,1,-1.0,0
5658,K,20,0,19,1,-1.0,0
5659,3,22,1,12,1,-1.0,0
