,dealer_card,dealer_value,dealer_bust,init_hand,hit,result,outcome
61827,3,22,1,14,0,1.0,0
61828,4,18,0,15,0,-1.0,1
61829,7,19,0,18,0,-1.0,1
61830,4,19,0,17,0,-1.0,1
61831,J,19,0,17,0,-1.0,1
61832,4,23,1,11,1,1.0,1
61833,7,24,1,20,0,1.0,0
61834,3,17,0,21,0,1.0,0
61835,9,18,0,12,0,-1.0,1
61836,10,21,0,20,0,-1.0,1
61837,J,20,0,20,0,0.0,0
61838,8,17,0,13,0,-1.0,1
61839,Q,19,0,20,0,1.0,0
61840,2,19,0,19,0,0.0,0
61841,4,25,1,10,0,1.0,0
61842,3,17,0,14,0,-1.0,1
61843,K,18,0,13,0,-1.0,1
61844,7,17,0,18,0,1.0,0
61845,Q,22,1,16,0,1.0,0
61846,4,25,1,21,0,1.0,0
61847,A,19,0,17,0,-1.0,1
61848,8,17,0,10,0,-1.0,1
61849,Q,24,1,11,1,1.0,1
61850,6,24,1,19,0,1.0,0
61851,3,17,0,11,0,-1.0,1
61852,6,22,1,6,0,1.0,0
61853,8,18,0,16,0,-1.0,1
61854,K,20,0,9,1,-1.0,0
61855,4,19,0,13,0,-1.0,1
61856,3,26,1,13,0,1.0,0
61857,9,18,0,7,0,-1.0,1
61858,3,18,0,7,1,-1.0,0
61859,6,18,0,13,0,-1.0,1
61860,10,24,1,14,0,1.0,0
61861,Q,20,0,15,0,-1.0,1
61862,Q,17,0,15,0,-1.0,1
61863,K,18,0,18,0,0.0,0
61864,Q,19,0,13,0,-1.0,1
61865,8,18,0,12,0,-1.0,1
61866,10,20,0,18,0,-1.0,1
61867,J,18,0,14,0,-1.0,1
61868,K,18,0,16,0,-1.0,1
61869,6,19,0,10,1,-1.0,0
61870,A,18,0,15,0,-1.0,1
61871,2,24,1,17,0,1.0,0
61872,3,23,1,17,0,1.0,0
61873,9,23,1,17,0,1.0,0
61874,2,21,0,13,0,-1.0,1
61875,10,20,0,15,0,-1.0,1
61876,8,24,1,20,0,1.0,0
61877,7,23,1,19,0,1.0,0
61878,Q,21,0,13,0,-1.0,1
61879,J,18,0,11,0,-1.0,1
61880,5,18,0,14,0,-1.0,1
61881,4,23,1,18,0,1.0,0
61882,8,19,0,15,0,-1.0,1
61883,7,26,1,4,0,1.0,0
61884,2,17,0,14,0,-1.0,1
61885,3,21,0,14,0,-1.0,1
61886,Q,20,0,13,0,-1.0,1
61887,10,17,0,11,0,-1.0,1
61888,K,19,0,14,0,-1.0,1
61889,7,21,0,14,0,-1.0,1
61890,10,20,0,8,0,-1.0,1
61891,5,20,0,20,0,0.0,0
61892,2,22,1,11,1,1.0,1
61893,9,19,0,21,0,1.0,0
61894,9,19,0,12,0,-1.0,1
61895,2,25,1,17,0,1.0,0
61896,9,19,0,4,1,-1.0,0
61897,K,20,0,7,0,-1.0,1
61898,10,20,0,10,1,-1.0,0
61899,5,25,1,20,0,1.0,0
61900,2,25,1,21,0,1.0,0
61901,4,25,1,15,0,1.0,0
61902,8,18,0,13,0,-1.0,1
61903,6,21,0,14,0,-1.0,1
61904,8,20,0,13,0,-1.0,1
61905,2,17,0,17,0,0.0,0
61906,Q,20,0,20,0,0.0,0
61907,3,18,0,20,0,1.0,0
61908,9,19,0,19,0,0.0,0
61909,6,25,1,12,0,1.0,0
61910,7,17,0,20,0,1.0,0
61911,A,17,0,19,0,1.0,0
61912,Q,17,0,20,0,1.0,0
61913,3,18,0,15,0,-1.0,1
61914,4,18,0,15,0,-1.0,1
61915,4,17,0,14,0,-1.0,1
61916,10,17,0,12,0,-1.0,1
61917,6,17,0,9,1,-1.0,0
61918,J,19,0,15,0,-1.0,1
61919,8,24,1,8,0,1.0,0
61920,2,22,1,18,0,1.0,0
61921,9,18,0,12,0,-1.0,1
61922,7,22,1,12,0,1.0,0
61923,Q,20,0,16,0,-1.0,1
61924,K,20,0,16,0,-1.0,1
61925,J,22,1,18,0,1.0,0
61926,J,23,1,20,0,1.0,0
61927,7,18,0,14,0,-1.0,1
61928,7,23,1,15,0,1.0,0
61929,A,26,1,8,0,1.0,0
61930,6,17,0,19,0,1.0,0
61931,6,21,0,8,1,-1.0,0
61932,A,21,0,13,0,-1.0,1
61933,2,23,1,6,1,1.0,1
61934,3,22,1,20,0,1.0,0
61935,2,19,0,10,0,-1.0,1
61936,10,25,1,8,1,1.0,1
61937,8,25,1,9,1,1.0,1
61938,K,20,0,12,0,-1.0,1
61939,2,20,0,14,0,-1.0,1
61940,Q,25,1,17,0,1.0,0
61941,K,17,0,11,0,-1.0,1
61942,3,22,1,20,0,1.0,0
61943,7,20,0,16,0,-1.0,1
61944,6,19,0,9,0,-1.0,1
61945,3,20,0,4,0,-1.0,1
61946,3,21,0,13,0,-1.0,1
61947,2,25,1,15,0,1.0,0
61948,Q,19,0,10,1,-1.0,0
61949,10,21,0,11,0,-1.0,1
61950,9,20,0,5,0,-1.0,1
61951,Q,20,0,14,0,-1.0,1
61952,4,23,1,17,0,1.0,0
61953,10,25,1,15,0,1.0,0
61954,K,19,0,8,1,-1.0,0
61955,8,18,0,5,1,-1.0,0
61956,10,20,0,13,0,-1.0,1
61957,K,20,0,20,0,0.0,0
61958,7,18,0,11,1,1.0,1
61959,10,20,0,14,0,-1.0,1
61960,4,20,0,11,1,-1.0,0
61961,J,19,0,12,0,-1.0,1
61962,10,20,0,18,0,-1.0,1
61963,J,17,0,10,0,-1.0,1
61964,9,19,0,8,1,0.0,1
61965,Q,21,0,15,0,-1.0,1
61966,Q,20,0,16,0,-1.0,1
61967,Q,20,0,19,0,-1.0,1
61968,10,17,0,14,0,-1.0,1
61969,9,17,0,14,0,-1.0,1
61970,6,19,0,20,0,1.0,0
61971,10,25,1,13,0,1.0,0
61972,Q,22,1,13,0,1.0,0
61973,10,17,0,7,0,-1.0,1
61974,5,22,1,8,0,1.0,0
61975,A,20,0,13,0,-1.0,1
61976,K,23,1,18,0,1.0,0
61977,9,22,1,13,0,1.0,0
61978,J,20,0,9,0,-1.0,1
61979,5,19,0,16,0,-1.0,1
61980,K,20,0,14,0,-1.0,1
61981,3,18,0,9,0,-1.0,1
61982,A,20,0,13,0,-1.0,1
61983,A,18,0,19,0,1.0,0
61984,8,17,0,11,1,-1.0,0
61985,4,25,1,12,0,1.0,0
61986,10,20,0,10,0,-1.0,1
61987,6,26,1,17,0,1.0,0
61988,4,17,0,16,0,-1.0,1
61989,J,20,0,20,0,0.0,0
61990,8,25,1,19,0,1.0,0
61991,4,24,1,17,0,1.0,0
61992,7,17,0,16,0,-1.0,1
61993,10,20,0,15,0,-1.0,1
61994,5,19,0,10,1,-1.0,0
61995,Q,20,0,20,0,0.0,0
61996,A,22,1,20,0,1.0,0
61997,K,21,0,20,0,-1.0,1
61998,2,18,0,14,0,-1.0,1
61999,A,23,1,20,0,1.0,0
62000,A,17,0,15,0,-1.0,1
62001,A,20,0,13,0,-1.0,1
62002,K,18,0,18,0,0.0,0
62003,10,20,0,19,0,-1.0,1
62004,5,19,0,15,0,-1.0,1
62005,2,22,1,20,0,1.0,0
62006,5,20,0,11,1,1.0,1
62007,4,18,0,18,0,0.0,0
62008,Q,20,0,7,0,-1.0,1
62009,10,20,0,8,0,-1.0,1
62010,5,17,0,5,1,-1.0,0
62011,9,17,0,19,0,1.0,0
62012,J,20,0,20,0,0.0,0
62013,10,20,0,20,0,0.0,0
62014,3,22,1,13,0,1.0,0
62015,6,17,0,10,0,-1.0,1
62016,10,25,1,10,0,1.0,0
62017,9,17,0,16,0,-1.0,1
62018,8,22,1,17,0,1.0,0
62019,7,18,0,8,1,0.0,1
62020,Q,19,0,12,0,-1.0,1
62021,5,19,0,20,0,1.0,0
62022,7,26,1,16,0,1.0,0
62023,8,17,0,15,0,-1.0,1
62024,2,20,0,20,0,0.0,0
62025,3,25,1,12,0,1.0,0
62026,K,17,0,20,0,1.0,0
62027,9,19,0,12,0,-1.0,1
62028,3,23,1,16,0,1.0,0
62029,6,23,1,8,1,1.0,1
62030,4,26,1,13,0,1.0,0
62031,8,17,0,18,0,1.0,0
62032,10,20,0,16,0,-1.0,1
62033,8,21,0,11,1,-1.0,0
62034,7,17,0,11,1,-1.0,0
62035,4,21,0,17,0,-1.0,1
62036,J,20,0,6,0,-1.0,1
62037,2,21,0,8,0,-1.0,1
62038,5,17,0,19,0,1.0,0
62039,Q,17,0,15,0,-1.0,1
62040,Q,20,0,19,0,-1.0,1
62041,3,21,0,12,0,-1.0,1
62042,4,21,0,16,0,-1.0,1
62043,K,20,0,10,1,0.0,1
62044,9,19,0,10,1,-1.0,0
62045,J,20,0,13,0,-1.0,1
62046,3,17,0,18,0,1.0,0
62047,8,20,0,16,0,-1.0,1
62048,10,20,0,13,0,-1.0,1
62049,J,20,0,20,0,0.0,0
62050,Q,20,0,17,0,-1.0,1
62051,9,20,0,14,0,-1.0,1
62052,4,20,0,17,0,-1.0,1
62053,6,17,0,11,0,-1.0,1
62054,4,22,1,7,0,1.0,0
62055,4,24,1,18,0,1.0,0
62056,3,25,1,9,1,1.0,1
62057,A,21,0,15,0,-1.0,1
62058,5,17,0,13,0,-1.0,1
62059,3,22,1,16,0,1.0,0
62060,7,25,1,17,0,1.0,0
62061,A,26,1,12,0,1.0,0
62062,3,20,0,18,0,-1.0,1
62063,A,19,0,10,1,1.0,1
62064,6,24,1,17,0,1.0,0
62065,4,18,0,19,0,1.0,0
62066,6,17,0,5,1,-1.0,0
62067,2,18,0,10,1,1.0,1
62068,9,19,0,14,0,-1.0,1
62069,5,25,1,9,0,1.0,0
62070,Q,17,0,15,0,-1.0,1
62071,K,24,1,21,0,1.0,0
62072,Q,17,0,13,0,-1.0,1
62073,K,18,0,13,0,-1.0,1
62074,10,17,0,13,0,-1.0,1
62075,2,21,0,9,0,-1.0,1
62076,10,19,0,12,0,-1.0,1
62077,J,20,0,15,0,-1.0,1
62078,3,24,1,11,1,1.0,1
62079,2,20,0,10,0,-1.0,1
62080,6,21,0,21,0,0.0,0
62081,J,19,0,16,0,-1.0,1
62082,6,25,1,17,0,1.0,0
62083,5,20,0,9,1,-1.0,0
62084,5,22,1,9,0,1.0,0
62085,3,26,1,14,0,1.0,0
62086,8,18,0,8,0,-1.0,1
62087,Q,20,0,14,0,-1.0,1
62088,6,19,0,20,0,1.0,0
62089,6,17,0,19,0,1.0,0
62090,8,21,0,13,0,-1.0,1
62091,A,21,0,6,0,-1.0,1
62092,4,25,1,11,0,1.0,0
62093,8,21,0,13,0,-1.0,1
62094,10,21,0,12,0,-1.0,1
62095,K,21,0,11,0,-1.0,1
62096,2,24,1,20,0,1.0,0
62097,9,18,0,10,0,-1.0,1
62098,3,20,0,17,0,-1.0,1
62099,J,23,1,13,0,1.0,0
62100,9,19,0,18,0,-1.0,1
62101,6,19,0,12,0,-1.0,1
62102,3,17,0,19,0,1.0,0
62103,6,19,0,16,0,-1.0,1
62104,2,25,1,9,1,1.0,1
62105,J,20,0,19,0,-1.0,1
62106,Q,23,1,11,1,1.0,1
62107,6,18,0,17,0,-1.0,1
62108,3,21,0,14,0,-1.0,1
62109,Q,20,0,8,0,-1.0,1
62110,3,19,0,13,0,-1.0,1
62111,A,18,0,16,0,-1.0,1
62112,3,21,0,16,0,-1.0,1
62113,8,19,0,15,0,-1.0,1
62114,J,21,0,13,0,-1.0,1
62115,8,22,1,9,1,1.0,1
62116,3,17,0,15,0,-1.0,1
62117,K,19,0,14,0,-1.0,1
62118,6,24,1,12,0,1.0,0
62119,6,22,1,9,0,1.0,0
62120,4,23,1,12,0,1.0,0
62121,4,18,0,12,0,-1.0,1
62122,A,17,0,13,0,-1.0,1
62123,5,20,0,20,0,0.0,0
62124,10,18,0,18,0,0.0,0
62125,7,18,0,9,0,-1.0,1
62126,7,17,0,12,0,-1.0,1
62127,2,20,0,16,0,-1.0,1
62128,7,17,0,14,0,-1.0,1
62129,Q,22,1,4,1,1.0,1
62130,5,23,1,16,0,1.0,0
62131,Q,20,0,20,0,0.0,0
62132,5,19,0,12,0,-1.0,1
62133,J,22,1,18,0,1.0,0
62134,J,20,0,14,0,-1.0,1
62135,10,20,0,12,0,-1.0,1
62136,2,18,0,20,0,1.0,0
62137,2,18,0,6,0,-1.0,1
62138,J,18,0,18,0,0.0,0
62139,3,19,0,12,0,-1.0,1
62140,2,21,0,16,0,-1.0,1
62141,9,20,0,13,0,-1.0,1
62142,J,20,0,21,0,1.0,0
62143,K,18,0,12,0,-1.0,1
62144,2,22,1,14,0,1.0,0
62145,5,20,0,19,0,-1.0,1
62146,7,20,0,19,0,-1.0,1
62147,9,18,0,13,0,-1.0,1
62148,7,18,0,20,0,1.0,0
62149,J,18,0,6,0,-1.0,1
62150,7,18,0,17,0,-1.0,1
62151,2,17,0,17,0,0.0,0
62152,6,22,1,11,0,1.0,0
62153,J,23,1,20,0,1.0,0
62154,10,24,1,15,0,1.0,0
62155,6,26,1,21,0,1.0,0
62156,2,23,1,9,0,1.0,0
62157,8,25,1,15,0,1.0,0
62158,5,22,1,18,0,1.0,0
62159,K,18,0,9,0,-1.0,1
62160,6,26,1,19,0,1.0,0
62161,6,22,1,13,0,1.0,0
62162,3,22,1,12,0,1.0,0
62163,10,19,0,18,0,-1.0,1
62164,10,23,1,20,0,1.0,0
62165,8,18,0,11,0,-1.0,1
62166,A,17,0,13,0,-1.0,1
62167,3,18,0,12,0,-1.0,1
62168,3,21,0,8,0,-1.0,1
62169,3,23,1,18,0,1.0,0
62170,Q,20,0,13,0,-1.0,1
62171,4,20,0,12,0,-1.0,1
62172,3,23,1,19,0,1.0,0
62173,5,21,0,15,0,-1.0,1
62174,7,23,1,19,0,1.0,0
62175,3,22,1,12,0,1.0,0
62176,2,26,1,13,0,1.0,0
62177,Q,18,0,19,0,1.0,0
62178,6,25,1,8,1,1.0,1
62179,3,17,0,21,0,1.0,0
62180,5,19,0,20,0,1.0,0
62181,9,18,0,5,1,-1.0,0
62182,3,17,0,14,0,-1.0,1
62183,8,17,0,20,0,1.0,0
62184,4,18,0,12,0,-1.0,1
62185,8,24,1,12,0,1.0,0
62186,9,19,0,21,0,1.0,0
62187,Q,20,0,11,0,-1.0,1
62188,3,25,1,9,0,1.0,0
62189,8,20,0,4,1,-1.0,0
62190,6,19,0,16,0,-1.0,1
62191,10,20,0,13,0,-1.0,1
62192,4,22,1,9,0,1.0,0
62193,6,17,0,12,0,-1.0,1
62194,3,18,0,14,0,-1.0,1
62195,Q,21,0,14,0,-1.0,1
62196,7,17,0,10,1,1.0,1
62197,7,17,0,17,0,0.0,0
62198,6,25,1,7,0,1.0,0
62199,A,21,0,6,0,-1.0,1
62200,9,25,1,15,0,1.0,0
62201,Q,19,0,11,1,-1.0,0
62202,4,19,0,18,0,-1.0,1
62203,4,26,1,18,0,1.0,0
62204,K,20,0,18,0,-1.0,1
62205,A,20,0,13,0,-1.0,1
62206,3,17,0,20,0,1.0,0
62207,5,18,0,12,0,-1.0,1
62208,4,21,0,18,0,-1.0,1
62209,9,17,0,11,1,-1.0,0
62210,K,20,0,12,0,-1.0,1
62211,5,24,1,12,0,1.0,0
62212,7,26,1,12,0,1.0,0
62213,J,20,0,10,0,-1.0,1
62214,K,21,0,13,0,-1.0,1
62215,6,24,1,21,0,1.0,0
62216,4,21,0,14,0,-1.0,1
62217,4,17,0,14,0,-1.0,1
62218,K,20,0,6,1,-1.0,0
62219,Q,19,0,16,0,-1.0,1
62220,A,17,0,17,0,0.0,0
62221,3,22,1,16,0,1.0,0
62222,10,17,0,14,0,-1.0,1
62223,A,17,0,14,0,-1.0,1
62224,Q,20,0,6,1,-1.0,0
62225,8,19,0,15,0,-1.0,1
62226,J,22,1,10,0,1.0,0
62227,10,21,0,10,0,-1.0,1
62228,K,22,1,17,0,1.0,0
62229,2,20,0,14,0,-1.0,1
62230,2,17,0,13,0,-1.0,1
62231,Q,25,1,11,0,1.0,0
62232,7,22,1,12,0,1.0,0
62233,A,17,0,12,0,-1.0,1
62234,5,17,0,20,0,1.0,0
62235,7,25,1,13,0,1.0,0
62236,Q,21,0,15,0,-1.0,1
62237,6,26,1,19,0,1.0,0
62238,2,18,0,13,0,-1.0,1
62239,8,19,0,17,0,-1.0,1
62240,5,20,0,15,0,-1.0,1
62241,J,20,0,14,0,-1.0,1
62242,J,18,0,18,0,0.0,0
62243,A,21,0,17,0,-1.0,1
62244,A,17,0,15,0,-1.0,1
62245,7,17,0,15,0,-1.0,1
62246,5,20,0,20,0,0.0,0
62247,10,19,0,18,0,-1.0,1
62248,K,20,0,20,0,0.0,0
62249,8,18,0,11,0,-1.0,1
62250,2,21,0,20,0,-1.0,1
62251,J,21,0,17,0,-1.0,1
62252,Q,22,1,16,0,1.0,0
62253,8,18,0,13,0,-1.0,1
62254,7,26,1,13,0,1.0,0
62255,8,18,0,13,0,-1.0,1
62256,5,25,1,5,1,1.0,1
62257,9,20,0,13,0,-1.0,1
62258,K,23,1,16,0,1.0,0
62259,4,21,0,18,0,-1.0,1
62260,A,24,1,10,1,1.0,1
62261,K,19,0,13,0,-1.0,1
62262,Q,21,0,17,0,-1.0,1
62263,8,18,0,13,0,-1.0,1
62264,5,25,1,13,0,1.0,0
62265,4,22,1,16,0,1.0,0
62266,8,21,0,15,0,-1.0,1
62267,5,19,0,14,0,-1.0,1
62268,8,19,0,12,0,-1.0,1
62269,6,19,0,14,0,-1.0,1
62270,2,20,0,16,0,-1.0,1
62271,A,20,0,11,0,-1.0,1
62272,5,22,1,21,0,1.0,0
62273,5,21,0,11,0,-1.0,1
62274,9,23,1,21,0,1.0,0
62275,8,17,0,20,0,1.0,0
62276,9,22,1,10,1,1.0,1
62277,3,25,1,12,0,1.0,0
62278,10,20,0,14,0,-1.0,1
62279,J,20,0,14,0,-1.0,1
62280,Q,23,1,12,0,1.0,0
62281,3,18,0,17,0,-1.0,1
62282,10,19,0,14,0,-1.0,1
62283,8,18,0,17,0,-1.0,1
62284,8,18,0,12,0,-1.0,1
62285,J,24,1,20,0,1.0,0
62286,Q,20,0,21,0,1.0,0
62287,A,17,0,17,0,0.0,0
62288,J,17,0,8,0,-1.0,1
62289,J,23,1,13,0,1.0,0
62290,5,17,0,15,0,-1.0,1
62291,2,21,0,16,0,-1.0,1
62292,8,18,0,13,0,-1.0,1
62293,7,18,0,20,0,1.0,0
62294,5,23,1,20,0,1.0,0
62295,A,19,0,19,0,0.0,0
62296,Q,20,0,14,0,-1.0,1
62297,3,19,0,13,0,-1.0,1
62298,2,20,0,21,0,1.0,0
62299,3,22,1,15,0,1.0,0
62300,A,21,0,21,0,0.0,0
62301,7,22,1,12,0,1.0,0
62302,6,17,0,19,0,1.0,0
62303,10,18,0,14,0,-1.0,1
62304,5,17,0,12,0,-1.0,1
62305,K,18,0,18,0,0.0,0
62306,J,20,0,16,0,-1.0,1
62307,K,18,0,15,0,-1.0,1
62308,3,20,0,15,0,-1.0,1
62309,3,20,0,15,0,-1.0,1
62310,Q,17,0,20,0,1.0,0
62311,3,20,0,10,1,-1.0,0
62312,K,18,0,12,0,-1.0,1
62313,9,22,1,20,0,1.0,0
62314,2,25,1,21,0,1.0,0
62315,7,18,0,13,0,-1.0,1
62316,4,18,0,6,0,-1.0,1
62317,Q,20,0,16,0,-1.0,1
62318,5,18,0,11,0,-1.0,1
62319,K,20,0,13,0,-1.0,1
62320,K,20,0,14,0,-1.0,1
62321,7,17,0,15,0,-1.0,1
62322,9,22,1,12,0,1.0,0
62323,6,19,0,19,0,0.0,0
62324,6,21,0,20,0,-1.0,1
62325,A,17,0,11,1,-1.0,0
62326,4,17,0,18,0,1.0,0
62327,8,19,0,15,0,-1.0,1
62328,5,18,0,18,0,0.0,0
62329,4,18,0,16,0,-1.0,1
62330,10,20,0,18,0,-1.0,1
62331,Q,17,0,20,0,1.0,0
62332,8,21,0,14,0,-1.0,1
62333,8,17,0,16,0,-1.0,1
62334,9,22,1,13,0,1.0,0
62335,2,19,0,8,1,-1.0,0
62336,K,17,0,13,0,-1.0,1
62337,10,20,0,13,0,-1.0,1
62338,6,19,0,14,0,-1.0,1
62339,9,26,1,5,0,1.0,0
62340,9,25,1,10,1,1.0,1
62341,7,17,0,11,0,-1.0,1
62342,9,19,0,16,0,-1.0,1
62343,2,21,0,18,0,-1.0,1
62344,K,23,1,17,0,1.0,0
62345,4,19,0,12,0,-1.0,1
62346,J,20,0,9,0,-1.0,1
62347,4,24,1,14,0,1.0,0
62348,A,21,0,17,0,-1.0,1
62349,3,20,0,14,0,-1.0,1
62350,3,26,1,19,0,1.0,0
62351,9,19,0,16,0,-1.0,1
62352,3,18,0,12,0,-1.0,1
62353,5,26,1,9,1,1.0,1
62354,7,18,0,16,0,-1.0,1
62355,7,17,0,16,0,-1.0,1
62356,J,21,0,15,0,-1.0,1
62357,4,22,1,13,0,1.0,0
62358,K,20,0,10,1,-1.0,0
62359,4,18,0,14,0,-1.0,1
62360,9,17,0,14,0,-1.0,1
62361,5,17,0,19,0,1.0,0
62362,A,17,0,20,0,1.0,0
62363,2,24,1,15,0,1.0,0
62364,K,21,0,6,1,-1.0,0
62365,6,24,1,13,0,1.0,0
62366,7,17,0,6,1,-1.0,0
62367,9,18,0,18,0,0.0,0
62368,6,23,1,13,0,1.0,0
62369,A,17,0,11,1,1.0,1
62370,7,17,0,15,0,-1.0,1
62371,4,17,0,6,1,-1.0,0
62372,8,18,0,7,0,-1.0,1
62373,K,23,1,15,0,1.0,0
62374,K,25,1,16,0,1.0,0
62375,8,18,0,16,0,-1.0,1
62376,Q,24,1,12,0,1.0,0
62377,8,21,0,18,0,-1.0,1
62378,2,17,0,15,0,-1.0,1
62379,4,17,0,12,0,-1.0,1
62380,3,18,0,6,1,-1.0,0
62381,8,18,0,13,0,-1.0,1
62382,6,22,1,12,0,1.0,0
62383,5,20,0,7,0,-1.0,1
62384,7,20,0,17,0,-1.0,1
62385,2,19,0,16,0,-1.0,1
62386,4,19,0,10,0,-1.0,1
62387,2,22,1,16,0,1.0,0
62388,4,24,1,19,0,1.0,0
62389,J,18,0,14,0,-1.0,1
62390,4,21,0,14,0,-1.0,1
62391,3,21,0,7,0,-1.0,1
62392,5,17,0,17,0,0.0,0
62393,2,17,0,12,0,-1.0,1
62394,6,17,0,20,0,1.0,0
62395,6,17,0,15,0,-1.0,1
62396,4,19,0,8,0,-1.0,1
62397,2,17,0,11,0,-1.0,1
62398,2,18,0,17,0,-1.0,1
62399,A,21,0,17,0,-1.0,1
62400,7,17,0,14,0,-1.0,1
62401,8,22,1,14,0,1.0,0
62402,A,21,0,13,0,-1.0,1
62403,3,17,0,18,0,1.0,0
62404,J,20,0,13,0,-1.0,1
62405,4,17,0,10,1,-1.0,0
62406,6,26,1,13,0,1.0,0
62407,4,19,0,13,0,-1.0,1
62408,J,20,0,18,0,-1.0,1
62409,5,21,0,13,0,-1.0,1
62410,A,25,1,10,1,1.0,1
62411,7,17,0,15,0,-1.0,1
62412,2,24,1,21,0,1.0,0
62413,K,26,1,16,0,1.0,0
62414,7,19,0,10,1,-1.0,0
62415,J,20,0,13,0,-1.0,1
62416,2,22,1,20,0,1.0,0
62417,9,20,0,15,0,-1.0,1
62418,5,18,0,16,0,-1.0,1
62419,6,17,0,13,0,-1.0,1
62420,5,18,0,16,0,-1.0,1
62421,4,19,0,14,0,-1.0,1
62422,A,20,0,11,0,-1.0,1
62423,9,19,0,10,1,-1.0,0
62424,9,19,0,13,0,-1.0,1
62425,8,18,0,15,0,-1.0,1
62426,3,18,0,11,1,-1.0,0
62427,9,19,0,12,0,-1.0,1
62428,5,22,1,20,0,1.0,0
62429,J,18,0,13,0,-1.0,1
62430,K,21,0,20,0,-1.0,1
62431,K,20,0,19,0,-1.0,1
62432,3,20,0,4,0,-1.0,1
62433,K,21,0,18,0,-1.0,1
62434,3,17,0,9,1,0.0,1
62435,J,18,0,13,0,-1.0,1
62436,6,20,0,10,0,-1.0,1
62437,5,25,1,18,0,1.0,0
62438,2,22,1,16,0,1.0,0
62439,Q,17,0,20,0,1.0,0
62440,Q,20,0,14,0,-1.0,1
62441,3,19,0,13,0,-1.0,1
62442,3,24,1,13,0,1.0,0
62443,4,22,1,12,0,1.0,0
62444,7,19,0,12,0,-1.0,1
62445,J,19,0,5,0,-1.0,1
62446,7,19,0,14,0,-1.0,1
62447,5,25,1,17,0,1.0,0
62448,Q,20,0,17,0,-1.0,1
62449,3,21,0,17,0,-1.0,1
62450,6,18,0,20,0,1.0,0
62451,K,17,0,19,0,1.0,0
62452,8,21,0,17,0,-1.0,1
62453,J,25,1,21,0,1.0,0
62454,3,26,1,21,0,1.0,0
62455,J,23,1,21,0,1.0,0
62456,Q,20,0,15,0,-1.0,1
62457,6,26,1,20,0,1.0,0
62458,K,20,0,6,0,-1.0,1
62459,2,18,0,19,0,1.0,0
62460,8,20,0,17,0,-1.0,1
62461,7,17,0,13,0,-1.0,1
62462,J,24,1,20,0,1.0,0
62463,J,20,0,18,0,-1.0,1
62464,9,26,1,20,0,1.0,0
62465,8,20,0,14,0,-1.0,1
62466,10,20,0,20,0,0.0,0
62467,2,23,1,10,1,1.0,1
62468,7,21,0,10,0,-1.0,1
62469,A,20,0,5,1,-1.0,0
62470,9,19,0,18,0,-1.0,1
62471,3,19,0,6,1,-1.0,0
62472,10,20,0,19,0,-1.0,1
62473,9,19,0,13,0,-1.0,1
62474,2,21,0,8,0,-1.0,1
62475,6,19,0,20,0,1.0,0
62476,7,20,0,21,0,1.0,0
62477,4,19,0,20,0,1.0,0
62478,5,18,0,16,0,-1.0,1
62479,2,17,0,20,0,1.0,0
62480,K,21,0,14,0,-1.0,1
62481,9,25,1,17,0,1.0,0
62482,8,24,1,15,0,1.0,0
62483,A,21,0,8,0,-1.0,1
62484,A,20,0,16,0,-1.0,1
62485,9,19,0,17,0,-1.0,1
62486,Q,17,0,16,0,-1.0,1
62487,K,24,1,13,0,1.0,0
62488,J,20,0,20,0,0.0,0
62489,3,19,0,16,0,-1.0,1
62490,4,21,0,20,0,-1.0,1
62491,K,22,1,16,0,1.0,0
62492,3,22,1,19,0,1.0,0
62493,K,18,0,21,0,1.0,0
62494,4,19,0,13,0,-1.0,1
62495,K,18,0,16,0,-1.0,1
62496,8,18,0,14,0,-1.0,1
62497,7,17,0,20,0,1.0,0
62498,J,21,0,15,0,-1.0,1
62499,5,24,1,14,0,1.0,0
62500,K,20,0,12,0,-1.0,1
62501,10,21,0,10,0,-1.0,1
62502,A,21,0,17,0,-1.0,1
62503,8,23,1,9,1,1.0,1
62504,A,17,0,15,0,-1.0,1
62505,9,19,0,5,1,-1.0,0
62506,4,22,1,21,0,1.0,0
62507,3,26,1,16,0,1.0,0
62508,7,18,0,21,0,1.0,0
62509,8,23,1,12,0,1.0,0
62510,9,20,0,12,0,-1.0,1
62511,10,26,1,16,0,1.0,0
62512,6,17,0,21,0,1.0,0
62513,2,22,1,16,0,1.0,0
62514,3,23,1,16,0,1.0,0
62515,10,20,0,20,0,0.0,0
62516,Q,19,0,13,0,-1.0,1
62517,10,19,0,8,1,-1.0,0
62518,4,18,0,21,0,1.0,0
62519,A,19,0,11,1,-1.0,0
62520,K,20,0,20,0,0.0,0
62521,4,25,1,13,0,1.0,0
62522,6,20,0,13,0,-1.0,1
62523,6,21,0,8,0,-1.0,1
62524,Q,25,1,7,1,1.0,1
62525,K,17,0,10,1,1.0,1
62526,6,20,0,13,0,-1.0,1
62527,K,18,0,12,0,-1.0,1
62528,6,21,0,17,0,-1.0,1
62529,2,17,0,15,0,-1.0,1
62530,10,24,1,12,0,1.0,0
62531,8,18,0,15,0,-1.0,1
62532,9,17,0,18,0,1.0,0
62533,Q,18,0,16,0,-1.0,1
62534,J,20,0,17,0,-1.0,1
62535,3,21,0,12,0,-1.0,1
62536,3,19,0,19,0,0.0,0
